_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,description,domain,domain_logo_url,link,name,query,relevance_gold,result_position,updatedat
766427204,false,finalized,3,8/5/2015 19:30:36,"2
1","0.6632
0.3368","The Department of Building (DOB) issues building permits to give individuals, insurance companies, neighbors and the City assurance that specific minimum standards are met in constructing, repairing or altering buildings by complying with the Chicago Building Code.  This metric tracks the average number of days DOB takes to process Standard Plan Review Program building permits, grouped by the week the permit was processed. The target process time is within 53 days. The Standard Plan Review Program is designed for small to mid-sized construction or renovation projects requiring drawings. Eligible projects include buildings up to 80 feet high, institutional or mercantile properties under 100,000 square feet, residential properties of up to 12 units, and foundations no deeper than 12 feet. For more information, go to http://www.cityofchicago.org/city/en/depts/bldgs/supp_info/overview_of_the_standardplanreviewpermitprogram.html.",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/g2aq-dsmz,Performance Metrics - Buildings - Time to Issue Standard Plan Review Program Permits,construction,,3,None
766427205,false,finalized,3,8/5/2015 19:22:49,"0
1","0.6596
0.3404","This dataset is a list of individual Chicago Landmarks designated by City Council upon recommendation of the Commission on Chicago Landmarks. It contains the name of each landmark property along with the date of its construction (if known), the name of its architect/designer (if known), and the date of Chicago Landmark designation. Additional information about each individual Chicago Landmark can be found on the Chicago Landmarks home page at http://j.mp/lRJVnh. Properties which have been proposed for landmark designation by the Commission on Chicago Landmarks and remain under consideration are not included. This information is for illustrative purposes only; the legal descriptions are as identified by the respective landmark designation ordinances. A dataset containing Chicago Landmark Districts is available separately. Data updated quarterly.",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/626t-53ju,Individual Landmarks,construction,,4,None
766427206,false,finalized,3,8/5/2015 19:31:20,"2
3","0.6678
0.3322","This dataset shows the 2012 School Progress Report Card data elements for each CPS high school.  The report card is an annual summary of how the school is doing.  For more information on the School Progress Report Cards, please see http://cps.edu/Schools/Pages/SchoolProgressReportCards.aspx.",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/iu8a-7n94,Chicago Public Schools – High School Progress Report Card (2012-2013),school,,0,None
766427207,false,finalized,3,8/5/2015 19:31:53,"3
2","0.6678
0.3322","List of schools by name, address, type and grades. Note some facilities house multiple schools.",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/um7x-ifdf,Schools,school,,1,None
766427208,false,finalized,3,8/5/2015 19:19:07,"2
3","0.6884
0.3116","This dataset shows the 2013 School Progress Report Card data elements for each CPS high school. The report card is an annual summary of how the school is doing. For more information on the School Progress Report Cards, please see http://www.cps.edu/SCHOOLDATA/Pages/SchoolProgressReports.aspx",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/r8sy-yqkq,Chicago Public Schools - High School Progress Report (2013-2014),school,,2,None
766427209,false,finalized,3,8/5/2015 19:31:19,"2
3","0.6796
0.3204","List of CPS schools for the 2013-2014 academic year. This dataset includes various identifiers used to identify school districts, including names; local, state, and federal IDs; and geographic descriptions on the location of each school.",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/r44k-vyk5,CPS Schools 2013-2014 Academic Year,school,,3,None
766427210,false,finalized,3,8/5/2015 19:29:55,"2
3","0.6704
0.3296","This dataset shows the 2013 School Progress Report Card data elements for each CPS elementary school. The report card is an annual summary of how the school is doing. For more information on the School Progress Report Cards, please see http://www.cps.edu/SCHOOLDATA/Pages/SchoolProgressReports.aspx",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/5bvf-9f8x,Chicago Public Schools - Elementary School Progress Report (2013-2014),school,,4,None
766427211,false,finalized,3,8/5/2015 19:13:41,"0
-1","0.651
0.349","All vendor payments made by the City of Chicago from 1996 to present. Payments from 1996 through 2002 have been rolled-up and appear as ""2002."" Total payment information is summarized for each vendor and contract number for data older than two years. These data are extracted from the City’s Vendor, Contract, and Payment Search.",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/d/rjgc-4h37,Payments,Search,,0,2015-02-09T15:32:29.000Z
766427212,false,finalized,3,8/5/2015 19:31:53,"0
-1","0.6678
0.3322","Permits issued by the Department of Buildings in the City of Chicago from 2006 to the present. The dataset for each year contains more than 65,000 records/rows of data and cannot be viewed in full in Microsoft Excel. Therefore, when downloading the file, select CSV from the Export menu. Open the file in an ASCII text editor, such as Wordpad, to view and search. Data fields requiring description are detailed below. ",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/2s3k-mec8,Building Permits,Search,,1,None
766427213,false,finalized,3,8/5/2015 19:33:16,"0
-1","0.645
0.355","Business licenses issued by the Department of Business Affairs and Consumer Protection in the City of Chicago from 2002 to the present. This dataset contains a large number of records/rows of data and may not be viewed in full in Microsoft Excel. Therefore, when downloading the file, select CSV from the Export menu. Open the file in an ASCII text editor, such as Notepad or Wordpad, to view and search. ",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/adax-pps3,Business Licenses,Search,,2,None
766427214,false,finalized,5,8/5/2015 19:23:54,"0
1
-1","0.5871
0.2149
0.198","Violations issued by the Department of Buildings in the City of Chicago from 2006 to the present. The dataset contains more than 1 million records/rows of data and cannot be viewed in full in Microsoft Excel. Therefore, when downloading the file, select CSV from the Export menu. Open the file in an ASCII text editor, such as Wordpad, to view and search. Violations are always associated to an inspection and there can be multiple violation records to one(1) inspection record. Data fields requiring description are detailed below. VIOLATION DATE: The date the violation was cited. INSPECTION CATEGORY: Inspections are categorized by one of the following: COMPLAINT – Inspection is a result of a 311 Complaint PERIODIC – Inspection is a result of recurring inspection (typically on an annual cycle) PERMIT – Inspection is a result of a Permit REGISTRATION – Inspection is a result of a Registration (typically Vacant Building Registration) PROPERTY GROUP: Properties (lots) in the City of Chicago can typically have multiple point addresses, range addresses and buildings. Examples are corner lots, large lots, lots with front and rear buildings, etc.. As a result, inspections (and their associated violations), permits and complaints related to a single property could have different addresses. This problem can be reconciled by using Property Group. All point and range addresses for a property are assigned the same Property Group key. Data Owner: Buildings Time Period: January 1, 2006 to present Frequency: Data is updated daily Related Applications: Building Data Warehouse http://www.cityofchicago.org/city/en/depts/bldgs/provdrs/inspect/svcs/building_violationsonline.html",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/view/6vxf-irhi,Building Violations,Search,,3,None
766427215,false,finalized,3,8/5/2015 19:32:27,"0
-1","0.6716
0.3284","Violations issued by the Department of Buildings in the City of Chicago from 2006 to the present. The dataset contains more than 1 million records/rows of data and cannot be viewed in full in Microsoft Excel. Therefore, when downloading the file, select CSV from the Export menu. Open the file in an ASCII text editor, such as Wordpad, to view and search. Violations are always associated to an inspection and there can be multiple violation records to one(1) inspection record. Data fields requiring description are detailed below. VIOLATION DATE: The date the violation was cited. INSPECTION CATEGORY: Inspections are categorized by one of the following: COMPLAINT – Inspection is a result of a 311 Complaint PERIODIC – Inspection is a result of recurring inspection (typically on an annual cycle) PERMIT – Inspection is a result of a Permit REGISTRATION – Inspection is a result of a Registration (typically Vacant Building Registration) PROPERTY GROUP: Properties (lots) in the City of Chicago can typically have multiple point addresses, range addresses and buildings. Examples are corner lots, large lots, lots with front and rear buildings, etc.. As a result, inspections (and their associated violations), permits and complaints related to a single property could have different addresses. This problem can be reconciled by using Property Group. All point and range addresses for a property are assigned the same Property Group key. Data Owner: Buildings Time Period: January 1, 2006 to present Frequency: Data is updated daily Related Applications: Building Data Warehouse http://www.cityofchicago.org/city/en/depts/bldgs/provdrs/inspect/svcs/building_violationsonline.html",data.cityofchicago.org,http://data.cityofchicago.org/stylesheets/images/domains/data.cityofchicago.org/chicago_logo.png,https://data.cityofchicago.org/d/ucdv-yd74,Building Violations,Search,,4,2015-03-08T15:38:26.000Z
766427216,false,finalized,3,8/5/2015 19:25:13,"3
2","0.6621
0.3379","The Department of Health requires nursing homes to complete electronic filing of each facility's licensed nursing home beds and availability by bed category on a weekly basis. All nursing homes are requested to submit their Weekly Bed Census between Wednesday and Friday of each week, based on the census at 12:00 AM on Wednesday night.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/b7ru-rr7m,Nursing Home Weekly Bed Census: Beginning 2009,nursing home,,0,None
766427217,false,finalized,3,8/5/2015 19:31:40,"2
3","0.6531
0.3469","The New York State Nursing Home Quality Initiative (NHQI) is an annual evaluation and ranking of eligible Medicaid-certified nursing homes in New York State. Nursing homes are evaluated on their performance in three components: Quality, Compliance, and Efficiency. Nursing homes are awarded points for their performance in each measure and ranked into overall quintiles, the first quintile containing the best performing homes. Refer to the Measures document to learn more about the specific measures in the NHQI, and the data sources and time frames used. Changes in measure specifications and the deletion or addition of measures will limit the ability to trend this data over time. The quality measures are based on past data and may not accurately reflect a nursing home’s most current quality performance. Refer to the Overview document for more information on the limitations of this dataset. The information in this dataset is intended to be used in conjunction with other sources for assessing quality of care in nursing homes, including in-person visits to a nursing home. For more information, go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/a76x-6xeh,Nursing Home Quality Initiative: Beginning 2012,nursing home,,1,None
766427218,false,finalized,3,8/5/2015 19:31:15,"2
3","0.6666
0.3334","The Department of Health requires nursing homes to complete electronic filing of each facility's licensed nursing home beds and availability by bed category on a weekly basis. All nursing homes are requested to submit their Weekly Bed Census between Wednesday and Friday of each week, based on the census at 12:00 AM on Wednesday night.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/qbjr-cc64,Nursing Home Weekly Bed Census: Last Submission,nursing home,,2,None
766427219,false,finalized,3,8/5/2015 19:26:54,"0
2","0.6596
0.3404","This dataset contains information on certifications for services and beds for Article 28, Article 36 and Article 40 health care facilities and programs  from the Health Facilities Information System (HFIS).  Article 28 facilities are hospitals, nursing homes, and diagnostic treatment centers. Article 36 facilities are certified home health care agencies and long term home health care programs. Article 40 facilities are hospices.  For more information, go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/rigj-2pus,Health Facility Certification Information,nursing home,,3,None
766427220,false,finalized,3,8/5/2015 19:09:04,3,1.0,"The New York State Nursing Home Quality Initiative (NHQI) is an annual evaluation and ranking of eligible Medicaid-certified nursing homes in New York State. Nursing homes are evaluated on their performance in three components: Quality, Compliance, and Efficiency. Nursing homes are awarded points for their performance in each measure and ranked into overall quintiles, the first quintile containing the best performing homes. Refer to the Measures document to learn more about the specific measures in the NHQI, and the data sources and time frames used. Changes in measure specifications and the deletion or addition of measures will limit the ability to trend this data over time. The quality measures are based on past data and may not accurately reflect a nursing home’s most current quality performance. Refer to the Overview document for more information on the limitations of this dataset. The information in this dataset is intended to be used in conjunction with other sources for assessing quality of care in nursing homes, including in-person visits to a nursing home. For more information, go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/5b99-j2gw,Nursing Home Quality Initiative: Beginning 2012,nursing home,,4,2015-06-17T21:46:27.000Z
766427221,false,finalized,3,8/5/2015 19:26:55,3,1.0,"The Student Weight Status Category Reporting System (SWSCR) collects weight status category data (underweight, healthy weight, overweight or obese, based on BMI-for-age percentile).  The dataset includes separate estimates of the percent of students overweight, obese and overweight or obese for all reportable grades within the county and/or region and by grade groups (elementary and middle/high).   The rates of overweight and obesity reported are percentages based on counts of students in selected grades (Pre-K, K, 2, 4, 7, 10) reported to the NYSDOH. Because these rates reflect a broad range of factors that vary by school district, to make comparisons about observed differences in the rates of obesity and overweight between school districts requires the use of multivariate statistics. County, regional and statewide estimates will only be provided biennially, District estimates will be updated annually. For more information check out http://www.health.ny.gov/prevention/obesity/, see our Instruction Guide on How to Create Visualizations https://health.data.ny.gov/api/assets/6490BDA9-AE4D-406F-BA5A-703793526B9F or go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/ani8-pizz,Student Weight Status Category Reporting Results: Beginning 2010,student weight,,0,None
766427222,false,finalized,3,8/5/2015 19:20:11,"2
3","0.6934
0.3066","The Student Weight Status Category Reporting System (SWSCR) collects weight status category data (underweight, healthy weight, overweight or obese, based on BMI-for-age percentile).  The dataset includes separate estimates of the percent of students overweight, obese and overweight or obese for all reportable grades within the county and/or region and by grade groups (elementary and middle/high).   The rates of overweight and obesity reported are percentages based on counts of students in selected grades (Pre-K, K, 2, 4, 7, 10) reported to the NYSDOH. Because these rates reflect a broad range of factors that vary by school district, to make comparisons about observed differences in the rates of obesity and overweight between school districts requires the use of multivariate statistics. County, regional and statewide estimates will only be provided biennially, District estimates will be updated annually. For more information check out http://www.health.ny.gov/prevention/obesity/, see our Instruction Guide on How to Create Visualizations https://health.data.ny.gov/api/assets/6490BDA9-AE4D-406F-BA5A-703793526B9F or go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/45ba-tsi5,Student Weight Status Category Reporting Results: Beginning 2010,student weight,,1,None
766427223,false,finalized,3,8/5/2015 19:20:51,"2
3","0.6738
0.3262","The Student Weight Status Category Reporting System (SWSCR) collects weight status category data (underweight, healthy weight, overweight or obese, based on BMI-for-age percentile).  The dataset includes separate estimates of the percent of students overweight, obese and overweight or obese for all reportable grades within the county and/or region and by grade groups (elementary and middle/high).   The rates of overweight and obesity reported are percentages based on counts of students in selected grades (Pre-K, K, 2, 4, 7, 10) reported to the NYSDOH. Because these rates reflect a broad range of factors that vary by school district, to make comparisons about observed differences in the rates of obesity and overweight between school districts requires the use of multivariate statistics. County, regional and statewide estimates will only be provided biennially, District estimates will be updated annually. For more information check out http://www.health.ny.gov/prevention/obesity/, see our Instruction Guide on How to Create Visualizations https://health.data.ny.gov/api/assets/6490BDA9-AE4D-406F-BA5A-703793526B9F or go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/tm7s-uhne,Student Weight Status Category Reporting Results: Beginning 2010,student weight,,2,2015-06-17T21:46:52.000Z
766427224,false,finalized,3,8/5/2015 19:51:49,"1
0","0.6434
0.3566","This dataset contains the number of New York State live births by the infant’s birth weight in grams and the mother’s county of residence. The data presented here may not be the same as the Vital Statistics tables on the DOH public web due to data updates. For more information, check out: :http://www.health.ny.gov/statistics/vital_statistics/ or go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/2r3q-6sk3,Vital Statistics Live Birth by Birth Weight and Resident County: Beginning 2008,student weight,,3,None
766427225,false,finalized,3,8/5/2015 19:20:11,"0
1","0.6665
0.3335","The dataset contains the number of Medicaid Low Birth Weight newborns (numerator), the number of zip code Medicaid newborns (denominator), and observed rate for Agency for Healthcare Research and Quality Prevention Quality Indicator 9 (PQI 9) – Newborn Low Birth Weight Rate for Medicaid enrollees beginning in 2012. ",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/y5bs-bgck,Medicaid Inpatient Prevention Quality Indicator (PQI) Newborn Low Birth Weight Rate by Patient Zip Code: Beginning 2012,student weight,,4,2015-03-13T14:46:14.000Z
766427226,false,finalized,3,8/6/2015 19:43:54,"1
0","0.6778
0.3222","The Genealogical Research Death Index assists individuals with locating New York State (NYS) death records that fall within defined genealogy years, exclusive of New York City recorded death records. This Index contains information on decedents, parents, date of death, gender, age at death and NYS file number that will allow the public to search for individuals on a variety of genealogy criteria; if on file for at least 50 years.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/ipwc-fbzt,Genealogical Research Death Index:  Beginning 1957,CERTIFICATE OF DEATH,,0,None
766427227,false,finalized,5,8/5/2015 19:32:47,"1
0
2","0.4093
0.3958
0.1948","This dataset contains information extracted from Certificate of Need (CON) applications, Limited Review Applications (LRAs) and Notices submitted by health care and long term care providers licensed by the New York State Department of Health. The Certificate of Need (CON) program is a review process, mandated under state law, which governs the establishment, ownership, construction, renovation and change in service of specific types of health care facilities. For more information, check out: http://www.health.ny.gov/facilities/cons/ or go to the “About Tab”",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/sg3f-9g94,Certificate of Need Applications: Beginning 1974,CERTIFICATE OF DEATH,,1,None
766427228,false,finalized,5,8/5/2015 20:19:37,"3
0
2
1","0.4151
0.205
0.1975
0.1823","The Genealogical Research Death Index assists individuals with locating New York State (NYS) death records that fall within defined genealogy years, exclusive of New York City recorded death records. This Index contains information on decedents, parents, date of death, gender, age at death and NYS file number that will allow the public to search for individuals on a variety of genealogy criteria; if on file for at least 50 years.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/tepf-4hw3,Genealogical Research Death Index:  Beginning 1957,CERTIFICATE OF DEATH,,2,2015-03-11T15:03:08.000Z
766427229,false,finalized,5,8/5/2015 19:38:38,"0
1
2","0.5974
0.2043
0.1982","The dataset contains information extracted from Home Care Registry (HCR) application. HCR is a web-based registry of all personal care aides and home health aides who have successfully completed a personal care aide or home health aide training program approved by either the New York State Department of Health (NYSDOH) or the New York State Education Department (NYSED). The dataset provides information about the training certificates issued in a specific region within the State of New York based on Certificate Type, Methodology, Language and the State Agency that approved the Training program that issued the Certificate. This dataset is refreshed on monthly basis. For more information, visit https://apps.health.ny.gov/professionals/home_care/registry/home.action, or go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/ssan-2d9p,Home Care Registry Summary Of Training Certificates Issued: Beginning 2009,CERTIFICATE OF DEATH,,3,None
766427230,false,finalized,3,8/5/2015 19:31:19,"0
3","0.6584
0.3416","The dataset contains information extracted from Home Care Registry (HCR) application. HCR is a web-based registry of all personal care aides and home health aides who have successfully completed a personal care aide or home health aide training program approved by either the New York State Department of Health (NYSDOH) or the New York State Education Department (NYSED). The dataset provides information about the training certificates issued in a specific region within the State of New York based on Certificate Type, Methodology, Language and the State Agency that approved the Training program that issued the Certificate. This dataset is refreshed on monthly basis. For more information, visit https://apps.health.ny.gov/professionals/home_care/registry/home.action, or go to the ""About"" tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/7ur7-nmt6,Home Care Registry Summary Of Training Certificates Issued: Beginning 2009,CERTIFICATE OF DEATH,,4,2015-03-23T15:53:31.000Z
766427231,false,finalized,3,8/5/2015 19:46:50,"2
3","0.6721
0.3279","This dataset contains the number of cases, number of in hospital/30 day deaths, observed, expected and risk- adjusted mortality rates for cardiac surgery and percutaneous coronary interventions (PCI) by hospital.  Regions represent where the hospitals are located.  The initial Health Data NY dataset  includes patients discharged between January 1, 2008, and December 31, 2010. Analyses of risk-adjusted mortality rates and associated risk factors are provided for 2010 and for the three-year period from 2008 through 2010.  For PCI, analyses of all cases, non-emergency cases (which represent the majority of procedures) and emergency cases are included.  Subsequent year reports data will be appended to this dataset.  For more information check out: http://www.health.ny.gov/health_care/consumer_information/cardiac_surgery/ or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/gm9s-f8hg,Cardiac Surgery and Percutaneous Coronary Interventions by Hospital:  Beginning 2008,Cardiac & PCI,,0,None
766427232,false,finalized,3,8/5/2015 19:13:27,3,1.0,"This dataset contains the number of cases, number of in hospital/30 day deaths, observed, expected and risk- adjusted mortality rates for cardiac surgery and percutaneous coronary interventions (PCI) by hospital.  Regions represent where the hospitals are located.  The initial Health Data NY dataset  includes patients discharged between January 1, 2008, and December 31, 2010. Analyses of risk-adjusted mortality rates and associated risk factors are provided for 2010 and for the three-year period from 2008 through 2010.  For PCI, analyses of all cases, non-emergency cases (which represent the majority of procedures) and emergency cases are included.  Subsequent year reports data will be appended to this dataset.  For more information check out: http://www.health.ny.gov/health_care/consumer_information/cardiac_surgery/ or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/khsj-e6gm,Cardiac Surgery and Percutaneous Coronary Interventions by Hospital:  Beginning 2008,Cardiac & PCI,,1,2015-03-10T19:33:17.000Z
766427233,false,finalized,3,8/5/2015 19:51:49,"3
2","0.6787
0.3213","This dataset contains the number of cases, number of in hospital/30 day deaths, observed, expected and risk- adjusted mortality rates for cardiac surgery by surgeon. Physician information is presented for each physician who a) performed 200 or more procedures during the three year analysis and/or b) performed at least one cardiac surgery in each of the three years. The results for physicians not meeting the above criteria are grouped together and reported as “All others” in the hospital in which the procedures are performed.  The initial Health Data NY dataset includes patients discharged between January 1, 2008, and December 31, 2010. Analyses of risk-adjusted mortality rates and associated risk factors are provided for 2010 and for the three-year period from 2008 through 2010. Regions represent where the hospitals are located. Subsequent year reports data will be appended to this dataset.   For more information check out: http://www.health.ny.gov/health_care/consumer_information/cardiac_surgery/ or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/msvb-mnxf,Cardiac Surgery by Surgeon: Beginning 2008,Cardiac & PCI,,2,2015-03-12T18:04:40.000Z
766427234,false,finalized,3,8/5/2015 19:25:04,2,1.0,"This dataset contains the number of cases, number of in hospital/30 day deaths, observed, expected and risk- adjusted mortality rates for cardiac surgery by surgeon. Physician information is presented for each physician who a) performed 200 or more procedures during the three year analysis and/or b) performed at least one cardiac surgery in each of the three years. The results for physicians not meeting the above criteria are grouped together and reported as “All others” in the hospital in which the procedures are performed.  The initial Health Data NY dataset includes patients discharged between January 1, 2008, and December 31, 2010. Analyses of risk-adjusted mortality rates and associated risk factors are provided for 2010 and for the three-year period from 2008 through 2010. Regions represent where the hospitals are located. Subsequent year reports data will be appended to this dataset.   For more information check out: http://www.health.ny.gov/health_care/consumer_information/cardiac_surgery/ or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/jb8x-59fp,Cardiac Surgery by Surgeon: Beginning 2008,Cardiac & PCI,,3,None
766427235,false,finalized,3,8/5/2015 19:25:13,0,1.0,"The DOH Radon Program contracts with a radon testing laboratory to provide short-term charcoal radon test kits, radon test kit analysis and results to residents.   The contract laboratory provides the radon test results to the individual home owner and the DOH Radon Program. All testing data is entered into our database. From this database, we are able to create radon prevalence maps, design special outreach activities and campaigns, and track the location in the home where the detector was placed.  ",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/e8vt-z46y,Radon Test Results By County: Beginning 1987,Cardiac & PCI,,4,2015-06-17T21:31:55.000Z
766427236,false,finalized,3,8/5/2015 19:32:17,"0
1","0.6605
0.3395","This data includes the name and location of inactive food service establishments and the violations that were found at the time of the inspection.  Inactive food service establishments include only establishments that are no longer in business or have not operated for an extended period of time.  This dataset excludes inspections conducted in New York City (https://data.cityofnewyork.us/Health/Restaurant-Inspection-Results/4vkw-7nck), Suffolk County (http://apps.suffolkcountyny.gov/health/Restaurant/intro.html) and Erie County (http://www.healthspace.com/erieny). Inspections are a “snapshot” in time and are not always reflective of the day-to-day operations and overall condition of an establishment. Occasionally, remediation may not appear until the following month due to the timing of the updates. Update frequencies and availability of historical inspection data may vary from county to county. Some counties provide this information on their own websites and information found there may be updated more frequently. This dataset is refreshed on a monthly basis. The inspection data contained in this dataset was not collected in a manner intended for use as a restaurant grading system, and should not be construed or interpreted as such. Any use of this data to develop a restaurant grading system is not supported or endorsed by the New York State Department of Health. Inspections for active establishments can be found at: https://health.data.ny.gov/Health/Food-Service-Establishment-Inspections-Beginning-2/2hcc-shji  For more information, visit http://www.health.ny.gov/regulations/nycrr/title_10/part_14/subpart_14-1.htm or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/acu3-ztaw,Food Service Establishment Inspections: Beginning 2005 (INACTIVE),Erie County,,0,None
766427237,false,finalized,3,8/5/2015 19:22:03,0,1.0,"This data includes the name and location of inactive food service establishments and the violations that were found at the time of the inspection.  Inactive food service establishments include only establishments that are no longer in business or have not operated for an extended period of time.  This dataset excludes inspections conducted in New York City (https://data.cityofnewyork.us/Health/Restaurant-Inspection-Results/4vkw-7nck), Suffolk County (http://apps.suffolkcountyny.gov/health/Restaurant/intro.html) and Erie County (http://www.healthspace.com/erieny). Inspections are a “snapshot” in time and are not always reflective of the day-to-day operations and overall condition of an establishment. Occasionally, remediation may not appear until the following month due to the timing of the updates. Update frequencies and availability of historical inspection data may vary from county to county. Some counties provide this information on their own websites and information found there may be updated more frequently. This dataset is refreshed on a monthly basis. The inspection data contained in this dataset was not collected in a manner intended for use as a restaurant grading system, and should not be construed or interpreted as such. Any use of this data to develop a restaurant grading system is not supported or endorsed by the New York State Department of Health. Inspections for active establishments can be found at: https://health.data.ny.gov/Health/Food-Service-Establishment-Inspections-Beginning-2/2hcc-shji  For more information, visit http://www.health.ny.gov/regulations/nycrr/title_10/part_14/subpart_14-1.htm or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/iigh-s6na,Food Service Establishment Inspections: Beginning 2005 (INACTIVE),Erie County,,1,None
